source_row,tweet,original_author,tweet_label,_label_norm,keyword,subjects_scored
7532797,"5) Remember toolkit during farmers' protest? It was made by Poetic Justice Foundation (PJF)

PJF founder Mo Dhaliwal from Canada said that the battle of Khalistan movement begins with the repeal of farm laws.

Now, he's running propaganda over fugitive Khalistani Amritpal Singh. https://t.co/sWTEcF8blh https://t.co/6qummT9FBq",AskAnshul,Pro Ruling,pro ruling,farm laws,"[{'text': 'protest', 'score': 0.4953}, {'text': 'khalistan', 'score': 0.415}, {'text': 'farm', 'score': 0.3843}]"
2784631,"NCP president #SharadPawar, West Bengal CM #MamataBanerjee and leaders of #Left parties have strongly urged the Centre to engage with the #farmers and repeal the new #farmlaws https://t.co/HRE23PTAl9",NH_India,Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.5296}, {'text': 'urged', 'score': 0.3023}, {'text': 'repeal', 'score': 0.2142}]"
2871278,The #FarmLaws are similar to those in #Britain Start with getting rid of your laws and then preach to others. https://t.co/5lCmB4iK4Y,KanchanGupta,Pro Ruling,pro ruling,farm laws,"[{'text': 'laws', 'score': 0.4503}, {'text': 'farm', 'score': 0.4233}, {'text': 'rid', 'score': 0.3071}]"
3871582,"If Hypocrisy had a name......
They call attack on Capitol Hill as an 'assault on democracy'
But seem to justify 'attack on Red Fort' as an outburst of genuine grievances against diascriminatory farm laws https://t.co/JwB7exktf9",advmonikaarora,Pro Ruling,pro ruling,farm laws,"[{'text': 'hypocrisy', 'score': 0.5533}, {'text': 'attack', 'score': 0.3375}, {'text': 'name', 'score': 0.0883}]"
3278398,M L Khattar’s government in Haryana hangs by a thread surprised that @DeependerSHooda &amp; B S Hooda have not yet hit the streets against the Bjp govt. Khattar &amp; Modi’s farm laws are a huge liability in Haryana,bainjal,Pro OPP,pro opposition,farm laws,"[{'text': 'haryana', 'score': 0.5332}, {'text': 'liability', 'score': 0.2431}, {'text': 'surprised', 'score': 0.197}]"
3389549,"3 Black Laws passed by Parliament of India are clear Death Warrants to farmers, their livelihoods and every other Indian &amp; their coming future
Modi govt. needs to wake up to accept this &amp; REPEAL Laws to finish the protest
 
#FarmLaws_ThreatToIndians",Kisanektamorcha,Pro OPP,pro opposition,farm laws,"[{'text': 'laws', 'score': 0.3829}, {'text': 'indians', 'score': 0.3662}, {'text': 'death', 'score': 0.3441}]"
2829276,"#BREAKING | Parliament Winter Session: Congress leader Rahul Gandhi attacks Centre even as both Houses pass Farm Laws Repeal Bill, says 'we wanted to know what was the motive behind this law.'

Tune in to watch #LIVE here-

https://t.co/3AdouRdizw https://t.co/8oFgtcHGE9",republic,Pro Ruling,pro ruling,farm laws,"[{'text': 'congress', 'score': 0.3824}, {'text': 'attacks', 'score': 0.3463}, {'text': 'farm', 'score': 0.2438}]"
1898014,"Compared to last year, prices announced by Adani group, for premium apple are 20% less this time. The same strategy will b followed in food grains once APMC mandi's r decimated via the #FarmLaws; when the only option left to sell crops would be corporates. https://t.co/eXuytsKmSC",ramanmann1974,Pro OPP,pro opposition,farm laws,"[{'text': 'apple', 'score': 0.5434}, {'text': 'prices', 'score': 0.3799}, {'text': 'farm', 'score': 0.2077}]"
4951773,"#BJPFearsRahulGandhi 

#FarmerProtest got all support from Rahul Gandhi against devilishly designed #FarmLaws .

BJP gets frightening nightmares whenever Rahul Gandhi comes into action. https://t.co/UrvKsDR5Nv",BhavikaKapoor5,Pro OPP,pro opposition,farm laws,"[{'text': 'protest', 'score': 0.3976}, {'text': 'farmer', 'score': 0.3362}, {'text': 'nightmares', 'score': 0.3003}]"
2264031,"Matlab @RahulGandhi baat toh aise kar raha jaise 70 saal se kisan mehelon mein rehte the aur achanak @narendramodi Ji ke laaye Farm Laws se raste par aa jayenge. 

Abey Pappu Pehle khud Ralph Lauren, Louise Vuitton, Burberry Pehenna, Italian Khana Aur Bangkok Ghumna Chhod.",SunainaHoley,Pro Ruling,pro ruling,farm laws,"[{'text': 'rahulgandhi', 'score': 0.586}, {'text': 'raha', 'score': 0.4012}, {'text': 'burberry', 'score': 0.205}]"
4992512,"Committee is a sham, it’s loaded with people who have been advocating the farm laws and supporting the govt. It’s not a neutral committee which will look at these laws objectively and dispassionately. Farmers naturally don’t want to have to do anything with this committee.",shahid_siddiqui,Pro OPP,pro opposition,farm laws,"[{'text': 'committee', 'score': 0.575}, {'text': 'farmers', 'score': 0.3762}, {'text': 'sham', 'score': 0.2304}]"
252661,"Dear agitators,
You can repeal #FarmLaws2020 in 4 simple steps :

Step 1 - Fight elections 
Step 2 - Win Elections
Step 3 - Get Majority in both Houses 
Step 4 - Repeal these farm Laws",rishibagree,Pro Ruling,pro ruling,farm laws,"[{'text': 'farmlaws2020', 'score': 0.5693}, {'text': 'repeal', 'score': 0.516}, {'text': 'elections', 'score': 0.3838}]"
2725309,WATCH: We had said that the three farm laws will have to be taken back. We said this because we knew the might of 3-4 industrialists won’t be able to stand the might of farmers: Rahul Gandhi https://t.co/UnIdfrJ5ax,scribe_prashant,Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.5103}, {'text': 'laws', 'score': 0.3417}, {'text': 'back', 'score': 0.2134}]"
3862730,"@AmitShah @narendramodi Farm laws were about farmers all over the India, not just Sikhs. It was made a Sikh religious narrative by opportunists. PM validated that narrative by announcing repeal on the day of Guru Purab and you are proudly bragging about it. Kudos!",theskindoctor13,Pro Ruling,pro ruling,farm laws,"[{'text': 'sikhs', 'score': 0.5565}, {'text': 'farmers', 'score': 0.5172}, {'text': 'validated', 'score': 0.1526}]"
4989633,Centre can be defeated on farm laws only if it is made to play the political price. One of the few leaders working in that direction is @DeependerSHooda. Clever tactic to hold rally in seat of JJP MLA who is all set to rebel. https://t.co/NFtVuwXBhB,AdityaMenon22,Pro OPP,pro opposition,farm laws,"[{'text': 'political', 'score': 0.4514}, {'text': 'farm', 'score': 0.3262}, {'text': 'deependershooda', 'score': 0.2062}]"
1295514,"Maharashtra farmers march are on their way to Delhi to join the protesting farmers against centre govt's three farm laws, are blocked by UP police. Farmers are not allowed to go further. Road are blocked by containers &amp; heavy police deployment @NewIndianXpress @Sunday_Standard https://t.co/dw9jcrW5Sj",ss_suryawanshi,Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.5079}, {'text': 'protesting', 'score': 0.2614}, {'text': 'sunday_standard', 'score': 0.1654}]"
3385455,Arvind Kejriwal is explaining the benefits of #NewFarmLaws. Listen: https://t.co/Ce8H514kso,knowthenation,Pro Ruling,pro ruling,farm laws,"[{'text': 'farm', 'score': 0.544}, {'text': 'new', 'score': 0.3162}, {'text': 'benefits', 'score': 0.2681}]"
2775407,Congress leader #RahulGandhi releases a booklet over the three #FarmLaws of #ModiGovt https://t.co/x8gTI82FpL,NH_India,Pro OPP,pro opposition,farm laws,"[{'text': 'gandhi', 'score': 0.3803}, {'text': 'booklet', 'score': 0.3585}, {'text': 'congress', 'score': 0.3492}]"
1307731,"While the Panch Makkars are going gaga over #FarmerProtests here is the real farmers’ leader P. Chengal Reddy, Chairman, All India Farmers’ Federation asserting that 95% of the country’s farmers are for the #FarmLaws - let’s reject capitalist farmers. https://t.co/SEhbg862jm",Sanjay_Dixit,Pro Ruling,pro ruling,farm laws,"[{'text': 'farmers', 'score': 0.6061}, {'text': 'reject', 'score': 0.289}, {'text': 'panch', 'score': 0.1111}]"
3824290,"#सवालों_से_डरती_मोदी_सरकार

#AdaniAmbaniFarmLaws were bulldozed undemocratically through parliament in the middle of the Covid wave, without debate or discussion 

Our farmers have been protesting for the past 8 months to save their livelihoods. #CronyJivi has failed to meet them https://t.co/U6MiNsIlXm",geetv79,Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.4636}, {'text': 'undemocratically', 'score': 0.4502}, {'text': 'wave', 'score': 0.0453}]"
2598236,Repeated attacks on Dalits by these ‘farmer protesters’. Why am I not surprised? I have said since the beginning that the real opposition to farm laws is due to fear of losing social power over small &amp; marginal farmers and Dalit labourers. https://t.co/iAb8Pg0Diy,Abhina_Prakash,Pro Ruling,pro ruling,farm laws,"[{'text': 'farmers', 'score': 0.4507}, {'text': 'protesters', 'score': 0.4206}, {'text': 'losing', 'score': 0.0958}]"
2768065,"While hearing several pleas seeking the removal of protesting farmers from Delhi borders, an SC bench headed by CJI S.A. Bobde suspended the implementation of the three farm laws until further orders on Tuesday.

.@khanumarfa discusses the hearing.

https://t.co/kXzFGo2tXa https://t.co/RS9rjynvkG",thewire_in,Pro OPP,pro opposition,farm laws,"[{'text': 'bench', 'score': 0.3766}, {'text': 'suspended', 'score': 0.2977}, {'text': 'farmers', 'score': 0.2895}]"
4886074,"With its farm laws order, India’s Supreme Court dangerously undermines parliamentary democracy  https://t.co/dU0YElykBJ via @scroll_in",_sabanaqvi,Pro OPP,pro opposition,farm laws,"[{'text': 'parliamentary', 'score': 0.4322}, {'text': 'scroll_in', 'score': 0.4301}, {'text': 'india', 'score': 0.3159}]"
2071946,"Farmers are holding a mahapanchayat today to show strength against the three contentious farm laws in Muzaffarnagar.
Seen in the picture are Naresh Tikait and Ghulam Jola attending the mahapanchayat.
Photo: Anuj Kumar https://t.co/GdLxJ3zqZR",the_hindu,Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.6041}, {'text': 'holding', 'score': 0.366}, {'text': 'muzaffarnagar', 'score': 0.3069}]"
2678784,"Bollywood celebrities including Kangana Ranaut, Sonu Sood reacted to the government's new decision

#farmlawsrepealed

https://t.co/yzSYg4TZGF",WIONews,Pro Ruling,pro ruling,farm laws,"[{'text': 'repealed', 'score': 0.4121}, {'text': 'celebrities', 'score': 0.2607}, {'text': 'farm', 'score': 0.2166}]"
2730075,Another fantasy of Noida media shattered. Captain meeting BJP leaders would result in a massive farmer outreach and farm laws withdrawal after which Captain will become a hero and BJP will win Punjab through Captain. Chhan se jo toote ek aur sapna…,rohini_sgh,Pro OPP,pro opposition,farm laws,"[{'text': 'captain', 'score': 0.4788}, {'text': 'chhan', 'score': 0.2813}, {'text': 'shattered', 'score': 0.1005}]"
1710331,Rahul Gandhi shared a Hindi verse praising the courage of the farmers who are protesting against the recently passed farm laws by Parliament. https://t.co/dI9oyAS142,the_hindu,Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.4376}, {'text': 'hindi', 'score': 0.3999}, {'text': 'protesting', 'score': 0.3506}]"
6678406,"Where is @PMOIndia zero consultation on demon disaster, the badly conceived farm laws &amp; now #AgnipathRecruitmentScheme https://t.co/2GEDNTX12r",bainjal,Pro OPP,pro opposition,farm laws,"[{'text': 'demon', 'score': 0.4686}, {'text': 'recruitment', 'score': 0.2966}, {'text': 'path', 'score': 0.2941}]"
1893524,Farm Laws | 850 Academicians Throw Weight Behind Govt On New Agriculture Reforms https://t.co/JNjS19Ghyv,TVMohandasPai,Pro Ruling,pro ruling,farm laws,"[{'text': 'agriculture', 'score': 0.5134}, {'text': 'academicians', 'score': 0.3716}, {'text': 'weight', 'score': 0.3009}]"
3948245,@BDUTT Surely it’s beholden on the ruling party aka @narendramodi to #RepealFarmLaws and protect the lives of those in the #FarmersProtests Seems tad twisted to put the onus on the Opposition rather than call out the gross inhumanity of @PMOIndia,nandtara,Pro OPP,pro opposition,farm laws,"[{'text': 'narendramodi', 'score': 0.443}, {'text': 'repeal', 'score': 0.409}, {'text': 'farm', 'score': 0.3742}]"
4706345,"Does anyone feel that Adani and Ambani are the de facto head of the committee???
#FarmLaws2020",DeekshaNRaut,Pro OPP,pro opposition,farm laws,"[{'text': 'committee', 'score': 0.4821}, {'text': 'ambani', 'score': 0.3858}, {'text': 'farmlaws2020', 'score': 0.3631}]"
3488960,"Sharad Pawar makes a U-turn over farm laws, says no need to reject them: Details
https://t.co/3eBerrK8TX",OpIndia_com,Pro Ruling,pro ruling,farm laws,"[{'text': 'farm', 'score': 0.4486}, {'text': 'laws', 'score': 0.3345}, {'text': 'reject', 'score': 0.2869}]"
2495095,"To be fair, there's more diversity of views on farm laws in Deol family than in SC appointed committee",AdityaMenon22,Pro OPP,pro opposition,farm laws,"[{'text': 'committee', 'score': 0.4169}, {'text': 'farm', 'score': 0.4077}, {'text': 'diversity', 'score': 0.2533}]"
4675957,"Farm laws and farmers have surely taught us one thing….

It’s possible to defeat the fascist.
#FarmLaws",DeekshaNRaut,Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.4631}, {'text': 'fascist', 'score': 0.4275}, {'text': 'possible', 'score': 0.1815}]"
2484853,"""Satyagraha Defeated Arrogance"": Rahul Gandhi On Farm Laws Climbdown https://t.co/oM93sg6ieU https://t.co/vFzPg1guAB",ndtvfeed,Pro OPP,pro opposition,farm laws,"[{'text': 'satyagraha', 'score': 0.4887}, {'text': 'arrogance', 'score': 0.3948}, {'text': 'climbdown', 'score': 0.2332}]"
2765398,"""When the government wants to talk, the Samyukta Kisan Morcha will talk.""

.@RakeshTikaitBKU on Sunday said farmer unions were ready to resume talks with the Centre, asserting that the discussion would have to be about repealing the new farm laws.

https://t.co/SlRlox7awt",thewire_in,Pro OPP,pro opposition,farm laws,"[{'text': 'talks', 'score': 0.4712}, {'text': 'farmer', 'score': 0.3917}, {'text': 'repealing', 'score': 0.2664}]"
3663463,2.5 MN USD for one tweet :) - Farm Laws tho jaane waale nahin https://t.co/mLuP4pKjAf,centerofright,Pro Ruling,pro ruling,farm laws,"[{'text': 'tweet', 'score': 0.4671}, {'text': 'farm', 'score': 0.4464}, {'text': 'laws', 'score': 0.2794}]"
4087629,"Discussion on Indian Farm Laws have started in UK Parliament. 

Heated Exchange going on ...",MeghUpdates,Pro Ruling,pro ruling,farm laws,"[{'text': 'farm', 'score': 0.4396}, {'text': 'parliament', 'score': 0.412}, {'text': 'indian', 'score': 0.3748}]"
106571,"Today, with @Devinder_Sharma ji at #Singhu Border ! #FarmersProtests #FarmLaws https://t.co/tkDVCdBirN",ramanmann1974,Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.6433}, {'text': 'protests', 'score': 0.3834}, {'text': 'border', 'score': 0.2656}]"
1910581,Greta and Rihanna know about Indian Farm laws and agriculture reform as much as they know about nuclear physics. But that is besides the point. The point is how well connected this global left liberal circuit that seeks to destabilize India is.,sunandavashisht,Pro Ruling,pro ruling,farm laws,"[{'text': 'liberal', 'score': 0.3995}, {'text': 'india', 'score': 0.3758}, {'text': 'circuit', 'score': 0.0877}]"
2002613,"Farmer leader @GurnamsinghBku, asks farmer to celebrate BJP's loss in Bengal, warns same result in next year's UP election, asks RSS to remove Modi ji from the throne, else b prepared to lose everything. There is still time, take back the #FarmLaws, else farmers will decimate BJP https://t.co/TRoYuUsHmB",ramanmann1974,Pro OPP,pro opposition,farm laws,"[{'text': 'farmer', 'score': 0.5552}, {'text': 'loss', 'score': 0.2752}, {'text': 'election', 'score': 0.2354}]"
6701602,"BJP-RSS Vs BJP-RSS in every state.... 
Modi was very arrogant about farmers who died in the protest against his farm laws, and Shah told #SatyaPalMalik that PM has lost his senses.

#DalalGodiMedia must think of some way to cover this up quickly! 
https://t.co/8ayCbetSbm https://t.co/UgwhPXE2wz",geetv79,Pro OPP,pro opposition,farm laws,"[{'text': 'shah', 'score': 0.4351}, {'text': 'farmers', 'score': 0.365}, {'text': 'senses', 'score': 0.2264}]"
368837,"Union Minister @rsprasad while addressing the farmers' in Patna said our Govt supports the small and marginal farmers https://t.co/PwCiT6iZwW
#FarmLaws @AgriGoI @PIB_India @airnewsalerts https://t.co/aOrj36krvl",DDNewslive,Pro Ruling,pro ruling,farm laws,"[{'text': 'farmers', 'score': 0.5041}, {'text': 'supports', 'score': 0.2865}, {'text': 'pib_india', 'score': 0.1353}]"
1304227,"#Verified   #Breaking

👉You are reading it first here

👉Partial victory for farmers

👉Government not to bring Electricity (Amendment) Bill 2020

👉In pollution ordinance, government agrees to remove farmers from the ordinance

👉No decision yet on the 3 contentious farm laws",saahilmenghani,Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.4232}, {'text': 'amendment', 'score': 0.4111}, {'text': 'electricity', 'score': 0.3007}]"
75781,Why doesn’t the govt get it? Those behind the farmers’ movement don’t want to repeal the #FarmLaws2020. They want to repeal the govt. https://t.co/0jeG7Rz360,MinhazMerchant,Pro Ruling,pro ruling,farm laws,"[{'text': 'farmers', 'score': 0.455}, {'text': 'repeal', 'score': 0.3534}, {'text': 'why', 'score': 0.1398}]"
2423891,Breaking : Haryana: JJP leader Inderjit Singh Goraya quits party over farm laws https://t.co/bbKDQhm7iI,Dilsedesh,Pro OPP,pro opposition,farm laws,"[{'text': 'haryana', 'score': 0.4462}, {'text': 'quits', 'score': 0.3301}, {'text': 'leader', 'score': 0.2429}]"
2098527,"Yes, this is a protest in Mumbai in support of farmers' agitation in Delhi.

The placard reads: ""Boycott Teen Kaale Kanoon"".

I wonder how many of these women even know about 3 farm laws just like most of the protesters didn't know anything about CAA during anti CAA protests.",AskAnshul,Pro Ruling,pro ruling,farm laws,"[{'text': 'protest', 'score': 0.4813}, {'text': 'farmers', 'score': 0.365}, {'text': 'mumbai', 'score': 0.3561}]"
1934041,"When the BJP was attacking the Cong on these farm laws! Parties may switch sides, but the root problem remains the same
#PunishAntiFarmerBJP https://t.co/Fg87iAI9mF",pbhushan1,Pro OPP,pro opposition,farm laws,"[{'text': 'farm', 'score': 0.4652}, {'text': 'parties', 'score': 0.3236}, {'text': 'punish', 'score': 0.3136}]"
6322711,"RW is also very emotional, wants things in black and white immediately.. say things in anger but forget after few days.

Saw many saying I wont support Modi after farm laws repealed.. Said elections gone. But same supported during elxn and Kashi corridor.

We won Big!",iAnkurSingh,Pro Ruling,pro ruling,farm laws,"[{'text': 'emotional', 'score': 0.4083}, {'text': 'elections', 'score': 0.3484}, {'text': 'farm', 'score': 0.1936}]"
6506358,"Pseudo economists defended Demonetization

Pseudo traders defended GST

Pseudo secular muslims defended CAA

Pseudo journalists defended Farm Laws and labelled the farmers as Khalistanis

Now, pseudo Army supporters (sycophants) defending an inevitable disaster - #AgnipathScheme",BhavikaKapoor5,Pro OPP,pro opposition,farm laws,"[{'text': 'economists', 'score': 0.5111}, {'text': 'defending', 'score': 0.4164}, {'text': 'muslims', 'score': 0.233}]"
4810817,"Godi media is fighting for Adani and Ambani.
Never forget, never forgive.
#FarmLawsRepealed",DeekshaNRaut,Pro OPP,pro opposition,farm laws,"[{'text': 'ambani', 'score': 0.4553}, {'text': 'media', 'score': 0.3552}, {'text': 'repealed', 'score': 0.293}]"
1183984,"‘Dangerous precedent’, says #RahulGandhi after #Punjab farmers burn effigies of #PMModi over #FarmLaws  https://t.co/VCOYY3vJ62",NH_India,Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.3922}, {'text': 'precedent', 'score': 0.3798}, {'text': 'burn', 'score': 0.3359}]"
2974590,"Those who fought to defend Farm Laws r justifiably disappointed &amp; its ok to express it

But abusing PM, doubting his integrity, making distasteful memes doesn't work for me-apni apni soch

Nobody, even PM doesnt know if it will be a good decision in future but his judgment&gt;&gt;&gt;ours",BesuraTaansane,Pro Ruling,pro ruling,farm laws,"[{'text': 'defend', 'score': 0.351}, {'text': 'disappointed', 'score': 0.233}, {'text': 'memes', 'score': 0.1802}]"
2279503,"Words matter. Most used words for farmers in TV debates:

▪️Khalistan
▪️Andolankari
▪️Deshdroh
▪️Urban Naxal

#AnchorLanguageAnalysis

#FarmLaws #FarmLawsRepealed 
@RateTVDebate @IPSDelhi https://t.co/R6z0EQkB8a",KotaNeelima,Pro OPP,pro opposition,farm laws,"[{'text': 'debates', 'score': 0.4816}, {'text': 'farmers', 'score': 0.433}, {'text': 'ratetvdebate', 'score': 0.2556}]"
3639488,"Remembering “Shaheen Bagh  Movement” 

#FarmLaws https://t.co/4MPYFNy7eE",ShyamMeeraSingh,Pro OPP,pro opposition,farm laws,"[{'text': 'farm', 'score': 0.573}, {'text': 'laws', 'score': 0.3892}, {'text': 'remembering', 'score': 0.2615}]"
2002847,"Watch | ""They lie day and night about #MSP"": Delhi Chief Minister and AAP chief Arvind Kejriwal to farmers in Meerut 

#FarmLaws https://t.co/VzCL3jBXBs",ndtv,Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.5573}, {'text': 'delhi', 'score': 0.4475}, {'text': 'watch', 'score': 0.0787}]"
5837531,"#FarmLaws were brought for the benefit of farmers, withdrawn in the interest of nation: PM Modi 

#AssemblyElections2022 

https://t.co/ZkMTAA697S",ZeeNewsEnglish,Pro Ruling,pro ruling,farm laws,"[{'text': 'farmers', 'score': 0.5779}, {'text': 'elections', 'score': 0.3105}, {'text': 'withdrawn', 'score': 0.1973}]"
1020543,The New #FarmLaws liberate farmers from the clutches of #Arhtiyas but you are protesting now. https://t.co/yu7hZ0F5OW,rishibagree,Pro Ruling,pro ruling,farm laws,"[{'text': 'farmers', 'score': 0.5238}, {'text': 'protesting', 'score': 0.3874}, {'text': 'new', 'score': 0.2186}]"
1568744,#Punjab Pradesh #CongressSewaDal demonstrates near #Haryana CM’s residence against #FarmLaws https://t.co/NtFl5bG6h3,NH_India,Pro OPP,pro opposition,farm laws,"[{'text': 'pradesh', 'score': 0.454}, {'text': 'congress', 'score': 0.3925}, {'text': 'demonstrates', 'score': 0.2651}]"
3156808,"Modi Sarkar took 8 months to issue tenders for oxygen plants, while rushing through with his Germania Vista project and farm laws. Only 1 of 8 oxygen plants promised for Delhi has been set up in the past 1 year.  
This is #Movid21 or man-made disaster #ModiMadeDisaster https://t.co/vWA8zr36dd",geetv79,Pro OPP,pro opposition,farm laws,"[{'text': 'oxygen', 'score': 0.3777}, {'text': 'plants', 'score': 0.1995}, {'text': 'tenders', 'score': 0.0685}]"
198094,"Hadn't Congress ruled states, esp Punjab, already passed laws that supposedly undid the farm laws? So Congress accepts they were fooling people by wasting time in that drama?",rahulroushan,Pro Ruling,pro ruling,farm laws,"[{'text': 'congress', 'score': 0.4537}, {'text': 'fooling', 'score': 0.2931}, {'text': 'farm', 'score': 0.245}]"
4540444,"The new farm laws introduced by Modi govt is a solid step towards establishing a formal economy, especially when it comes to India's agri-sector.

What was the need felt for bringing in these pro-farmer reforms? Let's find out!

#FarmBills2020 #FarmLaws2020 #Farmers https://t.co/7IRN6r7GV0",knowthenation,Pro Ruling,pro ruling,farm laws,"[{'text': 'farmers', 'score': 0.5659}, {'text': 'felt', 'score': 0.0316}, {'text': 'farmbills2020', 'score': 0.0093}]"
762655,"#Congress leader #RahulGandhi said in a tweet,”Accepting less than scrapping of three black #farmlaws will be deceit to farmers and the country.” https://t.co/AG2wAWe1ty",NH_India,Pro OPP,pro opposition,farm laws,"[{'text': 'deceit', 'score': 0.46}, {'text': 'farmers', 'score': 0.4387}, {'text': 'congress', 'score': 0.2105}]"
2788968,"The Samyukta Kisan Morcha (SKM), a joint forum of farmer unions protesting the three farm laws, is observing #SampoornaKrantiDiwas and burning copies of the farmer legislations outside the offices and homes of leaders of the BJP and its allies.

Read more: https://t.co/3tvCi0EONb https://t.co/S3v8lAig2Z",ndtv,Pro OPP,pro opposition,farm laws,"[{'text': 'farm', 'score': 0.4979}, {'text': 'samyukta', 'score': 0.46}, {'text': 'protesting', 'score': 0.3654}]"
2164872,Bhakts and Godi Media who explained why farm laws were Good for the Country and Hailed Modi will now explain why the farm laws were not good and hail Modi for repealing them,Joydas,Pro OPP,pro opposition,farm laws,"[{'text': 'farm', 'score': 0.4947}, {'text': 'good', 'score': 0.2908}, {'text': 'repealing', 'score': 0.2549}]"
4220391,Watch | Delegation of farmer leaders arrive at Vigyan Bhawan for the 10th round of talks with the government on #FarmLaws https://t.co/h9RmjQBQuq,ndtv,Pro OPP,pro opposition,farm laws,"[{'text': 'farmer', 'score': 0.5123}, {'text': 'delegation', 'score': 0.3914}, {'text': 'bhawan', 'score': 0.3172}]"
74092,"Center not ready to take back #FarmLaws, will send the draft of the proposal i.e. amendments, which Center is prepared to undertake. Seems, there will be no meeting tommorrow, the reason is simple, Center wants #farmers to agree on amendments, while farmers want #FarmLaws to go !",ramanmann1974,Pro OPP,pro opposition,farm laws,"[{'text': 'amendments', 'score': 0.4234}, {'text': 'farm', 'score': 0.3739}, {'text': 'meeting', 'score': 0.2084}]"
166450,"Delhi Congress protest outside BJP headquarters yesterday against #FarmLaws... 

@Ch_AnilKumarINC @RajeshLilothia 
@ShivaniChopra_ https://t.co/Sx637gZCdC",Supriya23bh,Pro OPP,pro opposition,farm laws,"[{'text': 'protest', 'score': 0.472}, {'text': 'farm', 'score': 0.3328}, {'text': 'ch_anilkumarinc', 'score': 0.2642}]"
6857972,"@ARanganathan72 Ranga Anna, why direct anger to Modi Sarkar? 

What about ECOSYSTEM that constituted a committee,found that 86 % farmers supported farm laws &amp; still KEPT QUIET about it?

@narendramodi ji brought farm reforms for the FARMERS; he withdrew them for the NATION swallowing his own EGO",pallavict,Pro Ruling,pro ruling,farm laws,"[{'text': 'farmers', 'score': 0.467}, {'text': 'anger', 'score': 0.3492}, {'text': 'aranganathan72', 'score': 0.1589}]"
3107004,"A meeting of 32 #Punjab #farmer unions opposed to the Centre's #farmlaws is underway at the #Singhu border, a major protest site, to reconsider the government's proposal to put the contentious legislations on hold https://t.co/3Zw9yaVj0n",NH_India,Pro OPP,pro opposition,farm laws,"[{'text': 'meeting', 'score': 0.5235}, {'text': 'farm', 'score': 0.3094}, {'text': 'border', 'score': 0.2005}]"
3155943,"Misconception of Modi Govt. 
WITHHOLDING/RESTRICTING twittr accounts will suppress the farmers voice

Fact Modi Govt. Must Know
Farmers ARE &amp; WILL Stand Untill Farm Laws REPEAL. 
This is a struggle towards WIN
#ModiChokingFarmersVoice",Kisanektamorcha,Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.4856}, {'text': 'misconception', 'score': 0.3679}, {'text': 'suppress', 'score': 0.2503}]"
3479423,"Friday @PMOIndia begged forgiveness deviating from his stance as a leader impervious to criticism &amp; retreated on the #FarmLaws It signals his weakened stance after a disastrous response to the #COVID19 2nd wave &amp; a struggling economy. A boost for democracy
https://t.co/qcZIppoe3X",nandtara,Pro OPP,pro opposition,farm laws,"[{'text': 'forgiveness', 'score': 0.4416}, {'text': 'weakened', 'score': 0.3143}, {'text': 'leader', 'score': 0.2711}]"
2765413,"Twelve major opposition parties, including the Congress, TMC, Left parties, SP, NCP and DMK on Sunday extended their support to a countrywide protest call given by the SKM on May 26, marking six months of the farmers protest against the Centre’s farm laws.
https://t.co/AtmSCySXJU",thewire_in,Pro OPP,pro opposition,farm laws,"[{'text': 'opposition', 'score': 0.4908}, {'text': 'extended', 'score': 0.2543}, {'text': 'farmers', 'score': 0.1259}]"
3144620,"I have received report that 76 farmers have passed away during the protest against three farm laws. Today, I announce that we'll provide govt job to one family member of those from Punjab who die in agitation at Delhi borders: #PunjabCM @capt_amarinder

#FarmersProtests https://t.co/QiRwmSz4xP",Dilsedesh,Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.5984}, {'text': 'protests', 'score': 0.254}, {'text': 'passed', 'score': 0.1967}]"
571593,This is Punjab @PMOIndia ! #FarmerProtest #FarmLaws https://t.co/Wrj01sQwgT,ramanmann1974,Pro OPP,pro opposition,farm laws,"[{'text': 'farmer', 'score': 0.5664}, {'text': 'protest', 'score': 0.434}, {'text': 'pmoindia', 'score': 0.3087}]"
1996197,"Modi govt. passed 3 Black Farm Laws amid the COVID-19 outbreak.
The center govt. is destroying India's agriculture sector by handing it over to industrialists. And has demolished the agricultural prosperity by ruining the lives of innocents

#ModiDestroyingFarmers https://t.co/A3MLjTJRgD",Kisanektamorcha,Pro OPP,pro opposition,farm laws,"[{'text': 'agriculture', 'score': 0.4891}, {'text': 'outbreak', 'score': 0.3566}, {'text': 'innocents', 'score': 0.0878}]"
